"Area","Year","Item","Unit","Value","per_sqkm","land_cover_percent","Continent"
"Estonia",2009,"Wood fuel","m3",1856682,43.8,54.8786742156169,"Europe"
"Estonia",2016,"Wood fuel","m3",3191667,75.2929228591649,57.1948100967209,"Europe"
"Estonia",2016,"Roundwood","m3",10218940,241.069591884879,57.1948100967209,"Europe"
"Estonia",2011,"Pulp for paper","tonnes",220781,5.20832743571597,55.508799245105,"Europe"
"Ethiopia",2010,"Pulp for paper","tonnes",9400,0.00853769300635786,16.1657584014532,"Africa"
"Ethiopia",1999,"Pulp for paper","tonnes",9400,0.00853769300635786,16.8950953678474,"Africa"
"Ethiopia",1999,"Roundwood","m3",88239468,80.1448392370572,16.8950953678474,"Africa"
"Ethiopia",2002,"Roundwood","m3",92661252,84.1609918256131,16.6961852861035,"Africa"
"Ethiopia",1993,"Wood fuel","m3",76337074,69.3343088101726,17.2929155313352,"Africa"
"Ethiopia",2002,"Wood fuel","m3",90201752,81.9271135331517,16.6961852861035,"Africa"
"Ethiopia",2002,"Pulp for paper","tonnes",9400,0.00853769300635786,16.6961852861035,"Africa"
"Ethiopia",1993,"Roundwood","m3",78482074,71.2825376930064,17.2929155313352,"Africa"
"Ethiopia",2001,"Wood fuel","m3",88824543,80.676242506812,16.7624886466848,"Africa"
"Ethiopia",2003,"Wood fuel","m3",91603192,83.1999927338783,16.6298819255223,"Africa"
"Ethiopia",2003,"Pulp for paper","tonnes",9400,0.00853769300635786,16.6298819255223,"Africa"
"Ethiopia",2003,"Roundwood","m3",94533392,85.861391462307,16.6298819255223,"Africa"
"Ethiopia",2015,"Roundwood","m3",111108872,100.916323342416,15.8342415985468,"Africa"
"Ethiopia",2017,"Roundwood","m3",113557265,103.140113533152,15.7016348773842,"Africa"
"Ethiopia",2004,"Pulp for paper","tonnes",9400,0.00853769300635786,16.563578564941,"Africa"
"Ethiopia",2004,"Roundwood","m3",95957336,87.1547102633969,16.563578564941,"Africa"
"Ethiopia",2004,"Wood fuel","m3",93029336,84.4953097184378,16.563578564941,"Africa"
"Ethiopia",2005,"Roundwood","m3",97408674,88.4729100817439,16.4972752043597,"Africa"
"Ethiopia",2005,"Wood fuel","m3",94480674,85.8135095367847,16.4972752043597,"Africa"
"Ethiopia",2005,"Pulp for paper","tonnes",9400,0.00853769300635786,16.4972752043597,"Africa"
"Ethiopia",2015,"Wood fuel","m3",108173872,98.2505649409628,15.8342415985468,"Africa"
"Ethiopia",2007,"Wood fuel","m3",97131100,88.2207992733878,16.3646684831971,"Africa"
"Ethiopia",2007,"Pulp for paper","tonnes",9400,0.00853769300635786,16.3646684831971,"Africa"
"Ethiopia",2007,"Roundwood","m3",100059100,90.880199818347,16.3646684831971,"Africa"
"Ethiopia",2008,"Roundwood","m3",101417400,92.1138964577657,16.2983651226158,"Africa"
"Ethiopia",2008,"Pulp for paper","tonnes",9400,0.00853769300635786,16.2983651226158,"Africa"
"Ethiopia",2008,"Wood fuel","m3",98489400,89.4544959128065,16.2983651226158,"Africa"
"Ethiopia",2009,"Pulp for paper","tonnes",9400,0.00853769300635786,16.2320617620345,"Africa"
"Ethiopia",2009,"Roundwood","m3",102805321,93.3744968210718,16.2320617620345,"Africa"
"Ethiopia",2009,"Wood fuel","m3",99870321,90.7087384196185,16.2320617620345,"Africa"
"Ethiopia",2010,"Roundwood","m3",104209300,94.6496821071753,16.1657584014532,"Africa"
"Ethiopia",2010,"Wood fuel","m3",101274300,91.9839237057221,16.1657584014532,"Africa"
"Ethiopia",1997,"Roundwood","m3",85504486,77.6607502270663,17.02770208901,"Africa"
"Ethiopia",1997,"Pulp for paper","tonnes",9700,0.00881017257039055,17.02770208901,"Africa"
"Ethiopia",1998,"Roundwood","m3",86531897,78.5939118982743,16.9613987284287,"Africa"
"Ethiopia",1998,"Pulp for paper","tonnes",9400,0.00853769300635786,16.9613987284287,"Africa"
"Ethiopia",1998,"Wood fuel","m3",84134597,76.416527702089,16.9613987284287,"Africa"
"Ethiopia",1999,"Wood fuel","m3",85785168,77.9156839237057,16.8950953678474,"Africa"
"Ethiopia",2012,"Wood fuel","m3",103966441,94.4291017257039,16.0331516802906,"Africa"
"Ethiopia",2000,"Pulp for paper","tonnes",9400,0.00853769300635786,16.8287920072661,"Africa"
"Ethiopia",2000,"Roundwood","m3",89930092,81.6803742052679,16.8287920072661,"Africa"
"Ethiopia",2000,"Wood fuel","m3",87471092,79.4469500454133,16.8287920072661,"Africa"
"Ethiopia",2001,"Roundwood","m3",91282143,82.9083950953679,16.7624886466848,"Africa"
"Ethiopia",2001,"Pulp for paper","tonnes",9400,0.00853769300635786,16.7624886466848,"Africa"
"Ethiopia",2014,"Pulp for paper","tonnes",9400,0.00853769300635786,15.9005449591281,"Africa"
"Ethiopia",2014,"Roundwood","m3",109683244,99.6214750227066,15.9005449591281,"Africa"
"Ethiopia",2014,"Wood fuel","m3",106748244,96.9557166212534,15.9005449591281,"Africa"
"Ethiopia",2006,"Pulp for paper","tonnes",9400,0.00853769300635786,16.4309718437784,"Africa"
"Ethiopia",2006,"Roundwood","m3",98631059,89.5831598546776,16.4309718437784,"Africa"
"Ethiopia",2015,"Pulp for paper","tonnes",9400,0.00853769300635786,15.8342415985468,"Africa"
"Ethiopia",2016,"Wood fuel","m3",109388671,99.3539246139873,15.7679382379655,"Africa"
"Ethiopia",2016,"Pulp for paper","tonnes",9400,0.00853769300635786,15.7679382379655,"Africa"
"Ethiopia",2016,"Roundwood","m3",112323671,102.019683015441,15.7679382379655,"Africa"
"Ethiopia",1994,"Roundwood","m3",80769402,73.360038147139,17.2266121707539,"Africa"
"Ethiopia",2017,"Pulp for paper","tonnes",9400,0.00853769300635786,15.7016348773842,"Africa"
"Ethiopia",2017,"Wood fuel","m3",110622265,100.474355131698,15.7016348773842,"Africa"
"Ethiopia",2018,"Wood fuel","m3",111875013,101.612182561308,15.6353315168029,"Africa"
"Ethiopia",2018,"Pulp for paper","tonnes",9400,0.00853769300635786,15.6353315168029,"Africa"
"Ethiopia",2018,"Roundwood","m3",114810013,104.277940962761,15.6353315168029,"Africa"
"Ethiopia",2019,"Pulp for paper","tonnes",9400,0.00853769300635786,15.5690281562216,"Africa"
"Ethiopia",2020,"Roundwood","m3",116082277,105.433494096276,15.5027247956403,"Africa"
"Ethiopia",2019,"Wood fuel","m3",113147277,102.767735694823,15.5690281562216,"Africa"
"Ethiopia",2006,"Wood fuel","m3",95703059,86.9237593097184,16.4309718437784,"Africa"
"Ethiopia",2020,"Pulp for paper","tonnes",9400,0.00853769300635786,15.5027247956403,"Africa"
"Ethiopia",1995,"Roundwood","m3",82527464,74.9568247048138,17.1603088101726,"Africa"
"Ethiopia",1994,"Wood fuel","m3",78550402,71.3445976385105,17.2266121707539,"Africa"
"Ethiopia",2012,"Pulp for paper","tonnes",9400,0.00853769300635786,16.0331516802906,"Africa"
"Ethiopia",1995,"Wood fuel","m3",80231664,72.8716294277929,17.1603088101726,"Africa"
"Ethiopia",2011,"Wood fuel","m3",102609380,93.1965304268846,16.0994550408719,"Africa"
"Ethiopia",1996,"Roundwood","m3",83650592,75.9769227974569,17.0940054495913,"Africa"
"Ethiopia",1996,"Wood fuel","m3",81220592,73.769838328792,17.0940054495913,"Africa"
"Ethiopia",1997,"Wood fuel","m3",83106686,75.4829118982743,17.02770208901,"Africa"
"Ethiopia",2012,"Roundwood","m3",106901441,97.0948601271571,16.0331516802906,"Africa"
"Ethiopia",2011,"Pulp for paper","tonnes",9400,0.00853769300635786,16.0994550408719,"Africa"
"Ethiopia",2013,"Roundwood","m3",108280917,98.3477901907357,15.9668483197094,"Africa"
"Ethiopia",2011,"Roundwood","m3",105544380,95.8622888283379,16.0994550408719,"Africa"
"Ethiopia",2019,"Roundwood","m3",116082277,105.433494096276,15.5690281562216,"Africa"
"Ethiopia",2013,"Pulp for paper","tonnes",9400,0.00853769300635786,15.9668483197094,"Africa"
"Ethiopia",2013,"Wood fuel","m3",105345917,95.6820317892825,15.9668483197094,"Africa"
"Ethiopia",2020,"Wood fuel","m3",113147277,102.767735694823,15.5027247956403,"Africa"
"Fiji",2002,"Roundwood","m3",383000,20.9633278598796,55.8195949644225,"Oceania"
"Fiji",2002,"Wood fuel","m3",37000,2.02517788724685,55.8195949644225,"Oceania"
"Fiji",1997,"Roundwood","m3",608141,33.2863163656267,53.992118226601,"Oceania"
"Fiji",2006,"Roundwood","m3",520080,28.4663382594417,57.2814449917898,"Oceania"
"Fiji",1994,"Roundwood","m3",559200,30.6075533661741,52.8955665024631,"Oceania"
"Fiji",1995,"Roundwood","m3",598200,32.7422003284072,53.2610837438424,"Oceania"
"Fiji",2001,"Wood fuel","m3",37000,2.02517788724685,55.4541324575807,"Oceania"
"Fiji",1995,"Wood fuel","m3",37000,2.02517788724685,53.2610837438424,"Oceania"
"Fiji",2000,"Roundwood","m3",486000,26.6009852216749,55.0886699507389,"Oceania"
"Fiji",2001,"Roundwood","m3",516000,28.2430213464696,55.4541324575807,"Oceania"
"Fiji",2003,"Wood fuel","m3",37000,2.02517788724685,56.1850574712644,"Oceania"
"Fiji",2004,"Wood fuel","m3",37000,2.02517788724685,56.5505199781062,"Oceania"
"Fiji",2004,"Roundwood","m3",490000,26.8199233716475,56.5505199781062,"Oceania"
"Fiji",2005,"Roundwood","m3",509000,27.8598795840175,56.915982484948,"Oceania"
"Fiji",2006,"Wood fuel","m3",37000,2.02517788724685,57.2814449917898,"Oceania"
"Fiji",2007,"Wood fuel","m3",37000,2.02517788724685,57.6469074986316,"Oceania"
"Fiji",2007,"Roundwood","m3",485917,26.5964422550629,57.6469074986316,"Oceania"
"Fiji",2008,"Roundwood","m3",482205,26.3932676518883,58.0123700054735,"Oceania"
"Fiji",2008,"Wood fuel","m3",37000,2.02517788724685,58.0123700054735,"Oceania"
"Fiji",2009,"Wood fuel","m3",37000,2.02517788724685,58.3778325123153,"Oceania"
"Fiji",1994,"Wood fuel","m3",37000,2.02517788724685,52.8955665024631,"Oceania"
"Fiji",2014,"Roundwood","m3",837000,45.8128078817734,60.2049261083744,"Oceania"
"Fiji",2003,"Roundwood","m3",441873,24.1857142857143,56.1850574712644,"Oceania"
"Fiji",2009,"Roundwood","m3",482205,26.3932676518883,58.3778325123153,"Oceania"
"Fiji",2010,"Wood fuel","m3",37000,2.02517788724685,58.7432950191571,"Oceania"
"Fiji",1990,"Roundwood","m3",291620,15.9616858237548,51.4334975369458,"Oceania"
"Fiji",1990,"Wood fuel","m3",37000,2.02517788724685,51.4334975369458,"Oceania"
"Fiji",1991,"Roundwood","m3",257877,14.1147783251232,51.7990147783251,"Oceania"
"Fiji",1991,"Wood fuel","m3",37000,2.02517788724685,51.7990147783251,"Oceania"
"Fiji",1992,"Roundwood","m3",251043,13.7407224958949,52.1645320197044,"Oceania"
"Fiji",1992,"Wood fuel","m3",37000,2.02517788724685,52.1645320197044,"Oceania"
"Fiji",1993,"Wood fuel","m3",37000,2.02517788724685,52.5300492610837,"Oceania"
"Fiji",1993,"Roundwood","m3",528600,28.9326765188834,52.5300492610837,"Oceania"
"Fiji",2013,"Roundwood","m3",837000,45.8128078817734,59.8395183360701,"Oceania"
"Fiji",2013,"Wood fuel","m3",37000,2.02517788724685,59.8395183360701,"Oceania"
"Fiji",1996,"Wood fuel","m3",37000,2.02517788724685,53.6266009852217,"Oceania"
"Fiji",1996,"Roundwood","m3",617021,33.772359058566,53.6266009852217,"Oceania"
"Fiji",1997,"Wood fuel","m3",37000,2.02517788724685,53.992118226601,"Oceania"
"Fiji",2017,"Roundwood","m3",837000,45.8128078817734,61.3015873015873,"Oceania"
"Fiji",2017,"Wood fuel","m3",37000,2.02517788724685,61.3015873015873,"Oceania"
"Fiji",2018,"Wood fuel","m3",37000,2.02517788724685,61.6672140120416,"Oceania"
"Fiji",2018,"Roundwood","m3",837000,45.8128078817734,61.6672140120416,"Oceania"
"Fiji",2019,"Roundwood","m3",837000,45.8128078817734,62.0328407224959,"Oceania"
"Fiji",2019,"Wood fuel","m3",37000,2.02517788724685,62.0328407224959,"Oceania"
"Fiji",2020,"Wood fuel","m3",37000,2.02517788724685,62.3984674329502,"Oceania"
"Fiji",2020,"Roundwood","m3",837000,45.8128078817734,62.3984674329502,"Oceania"
"Fiji",2015,"Wood fuel","m3",37000,2.02517788724685,60.5703338806787,"Oceania"
"Fiji",2015,"Roundwood","m3",837000,45.8128078817734,60.5703338806787,"Oceania"
"Fiji",2016,"Wood fuel","m3",37000,2.02517788724685,60.935960591133,"Oceania"
"Fiji",2014,"Wood fuel","m3",37000,2.02517788724685,60.2049261083744,"Oceania"
"Fiji",2005,"Wood fuel","m3",37000,2.02517788724685,56.915982484948,"Oceania"
"Fiji",2011,"Wood fuel","m3",37000,2.02517788724685,59.1087027914614,"Oceania"
"Fiji",2011,"Roundwood","m3",837000,45.8128078817734,59.1087027914614,"Oceania"
"Fiji",2016,"Roundwood","m3",837000,45.8128078817734,60.935960591133,"Oceania"
"Fiji",2012,"Wood fuel","m3",37000,2.02517788724685,59.4741105637657,"Oceania"
"Fiji",2010,"Roundwood","m3",837000,45.8128078817734,58.7432950191571,"Oceania"
"Fiji",1998,"Roundwood","m3",600327,32.8586206896552,54.3576354679803,"Oceania"
"Fiji",2012,"Roundwood","m3",837000,45.8128078817734,59.4741105637657,"Oceania"
"Fiji",1999,"Wood fuel","m3",37000,2.02517788724685,54.7231527093596,"Oceania"
"Fiji",2000,"Wood fuel","m3",37000,2.02517788724685,55.0886699507389,"Oceania"
"Fiji",1998,"Wood fuel","m3",37000,2.02517788724685,54.3576354679803,"Oceania"
"Fiji",1999,"Roundwood","m3",465000,25.4515599343186,54.7231527093596,"Oceania"
"Finland",1990,"Pulp for paper","tonnes",8765000,28.7763879313175,71.818936931613,"Europe"
"Finland",1991,"Pulp for paper","tonnes",8413000,27.6207360714403,72.0061755146262,"Europe"
"Finland",1990,"Wood fuel","m3",2984000,9.79677599395909,71.818936931613,"Europe"
"Finland",2014,"Wood fuel","m3",7831820,25.7126629239305,73.4613743064447,"Europe"
"Finland",2011,"Roundwood","m3",52777900,173.275222430152,73.1324074986047,"Europe"
"Finland",1990,"Roundwood","m3",43230000,141.92849404117,71.818936931613,"Europe"
"Finland",1990,"Wood pulp","tonnes",8886000,29.1736432581503,71.818936931613,"Europe"
"Finland",1991,"Roundwood","m3",34863000,114.458780655964,72.0061755146262,"Europe"
"Finland",1992,"Roundwood","m3",38482000,126.340326340326,72.1934140976394,"Europe"
"Finland",1991,"Wood pulp","tonnes",8505000,27.9227814439082,72.0061755146262,"Europe"
"Finland",1991,"Wood fuel","m3",2922000,9.59322367773072,72.0061755146262,"Europe"
"Finland",2014,"Wood pulp","tonnes",10471386,34.378627006796,73.4613743064447,"Europe"
"Finland",1997,"Roundwood","m3",51329000,168.51833612397,73.1296070127056,"Europe"
"Finland",2015,"Wood fuel","m3",7964445,26.1480843100561,73.5710299090581,"Europe"
"Finland",2014,"Pulp for paper","tonnes",10221386,33.5578515381332,73.4613743064447,"Europe"
"Finland",1994,"Roundwood","m3",48745000,160.034800879871,72.5678912636659,"Europe"
"Finland",1995,"Pulp for paper","tonnes",10088000,33.119931711481,72.7551298466791,"Europe"
"Finland",1995,"Roundwood","m3",50219000,164.874093043107,72.7551298466791,"Europe"
"Finland",1994,"Wood pulp","tonnes",10054000,33.0083062477429,72.5678912636659,"Europe"
"Finland",2013,"Roundwood","m3",56991580,187.109163137332,73.3517187038314,"Europe"
"Finland",2013,"Pulp for paper","tonnes",10270000,33.7174562526675,73.3517187038314,"Europe"
"Finland",2013,"Wood pulp","tonnes",10520000,34.5382317213303,73.3517187038314,"Europe"
"Finland",2014,"Roundwood","m3",57033450,187.246626612824,73.4613743064447,"Europe"
"Finland",2010,"Wood fuel","m3",6705000,22.0131980695361,73.0227518959913,"Europe"
"Finland",2010,"Pulp for paper","tonnes",10508000,34.4988344988345,73.0227518959913,"Europe"
"Finland",2011,"Wood pulp","tonnes",10362000,34.0195016251354,73.1324074986047,"Europe"
"Finland",2011,"Wood fuel","m3",7251700,23.8080698644079,73.1324074986047,"Europe"
"Finland",2000,"Pulp for paper","tonnes",11919000,39.1312912439673,73.6913227617453,"Europe"
"Finland",2011,"Pulp for paper","tonnes",10362000,34.0195016251354,73.1324074986047,"Europe"
"Finland",2012,"Wood pulp","tonnes",10234650,33.6013986013986,73.242063101218,"Europe"
"Finland",2012,"Roundwood","m3",52309505,171.737433927575,73.242063101218,"Europe"
"Finland",2012,"Pulp for paper","tonnes",10109650,33.1910108670672,73.242063101218,"Europe"
"Finland",2012,"Wood fuel","m3",7695371,25.2646869562363,73.242063101218,"Europe"
"Finland",2013,"Wood fuel","m3",7660176,25.1491381857579,73.3517187038314,"Europe"
"Finland",1992,"Wood fuel","m3",2878000,9.44876719524607,72.1934140976394,"Europe"
"Finland",1992,"Pulp for paper","tonnes",8541000,28.0409731113956,72.1934140976394,"Europe"
"Finland",1993,"Wood fuel","m3",4161000,13.6609869004235,72.3806526806527,"Europe"
"Finland",1993,"Pulp for paper","tonnes",9338000,30.6576053054926,72.3806526806527,"Europe"
"Finland",1993,"Wood pulp","tonnes",9430000,30.9596506779605,72.3806526806527,"Europe"
"Finland",1993,"Roundwood","m3",42244000,138.691355592764,72.3806526806527,"Europe"
"Finland",1994,"Pulp for paper","tonnes",9962000,32.706260875275,72.5678912636659,"Europe"
"Finland",1994,"Wood fuel","m3",4101000,13.4640007879444,72.5678912636659,"Europe"
"Finland",2015,"Roundwood","m3",59410884,195.051984635083,73.5710299090581,"Europe"
"Finland",2015,"Pulp for paper","tonnes",10250000,33.6517942151745,73.5710299090581,"Europe"
"Finland",2015,"Wood pulp","tonnes",10450000,34.3084145901047,73.5710299090581,"Europe"
"Finland",1995,"Wood fuel","m3",4095000,13.4443021766965,72.7551298466791,"Europe"
"Finland",1995,"Wood pulp","tonnes",10180000,33.4219770839489,72.7551298466791,"Europe"
"Finland",1996,"Roundwood","m3",46597000,152.982698053121,72.9423684296924,"Europe"
"Finland",1996,"Pulp for paper","tonnes",9693000,31.8231064709938,72.9423684296924,"Europe"
"Finland",1996,"Wood pulp","tonnes",9785000,32.1251518434617,72.9423684296924,"Europe"
"Finland",1996,"Wood fuel","m3",4094000,13.4410190748219,72.9423684296924,"Europe"
"Finland",1997,"Wood fuel","m3",4041000,13.2670146754654,73.1296070127056,"Europe"
"Finland",2007,"Roundwood","m3",56612179,185.863551002988,73.2233231557175,"Europe"
"Finland",2007,"Wood pulp","tonnes",12856000,42.2075577005154,73.2233231557175,"Europe"
"Finland",2007,"Wood fuel","m3",5206454,17.0933188876851,73.2233231557175,"Europe"
"Finland",2008,"Wood pulp","tonnes",11624000,38.1627761909452,73.1564660691421,"Europe"
"Finland",2008,"Wood fuel","m3",5471400,17.9631635969664,73.1564660691421,"Europe"
"Finland",2008,"Roundwood","m3",50931600,167.213631438984,73.1564660691421,"Europe"
"Finland",2019,"Pulp for paper","tonnes",11200000,36.7707409960931,73.5710299090581,"Europe"
"Finland",2019,"Roundwood","m3",63666864,209.024800551561,73.5710299090581,"Europe"
"Finland",2019,"Wood fuel","m3",8013230,26.308250435011,73.5710299090581,"Europe"
"Finland",2020,"Roundwood","m3",60233268,197.751955087166,73.5710299090581,"Europe"
"Finland",2020,"Wood pulp","tonnes",10520000,34.5382317213303,73.5710299090581,"Europe"
"Finland",2020,"Wood fuel","m3",8937012,29.34112085098,73.5710299090581,"Europe"
"Finland",2020,"Pulp for paper","tonnes",10120000,33.2249909714698,73.5710299090581,"Europe"
"Finland",2000,"Wood fuel","m3",4114782,13.5092484979809,73.6913227617453,"Europe"
"Finland",2000,"Wood pulp","tonnes",12009000,39.4267704126859,73.6913227617453,"Europe"
"Finland",2004,"Pulp for paper","tonnes",12614000,41.4130470468499,73.4238944154437,"Europe"
"Finland",2001,"Roundwood","m3",52210000,171.410748875538,73.6244656751699,"Europe"
"Finland",2001,"Wood pulp","tonnes",11168000,36.6656817361043,73.6244656751699,"Europe"
"Finland",2001,"Wood fuel","m3",4483000,14.7181457040612,73.6244656751699,"Europe"
"Finland",2001,"Pulp for paper","tonnes",11168000,36.6656817361043,73.6244656751699,"Europe"
"Finland",2002,"Roundwood","m3",53388566,175.280101119538,73.5576085885945,"Europe"
"Finland",1992,"Wood pulp","tonnes",8633000,28.3430184838636,72.1934140976394,"Europe"
"Finland",2002,"Wood pulp","tonnes",11729000,38.5075018877836,73.5576085885945,"Europe"
"Finland",2002,"Pulp for paper","tonnes",11729000,38.5075018877836,73.5576085885945,"Europe"
"Finland",2003,"Roundwood","m3",54240434,178.076870547293,73.4907515020191,"Europe"
"Finland",2003,"Wood pulp","tonnes",11948000,39.2265011983322,73.4907515020191,"Europe"
"Finland",2003,"Wood fuel","m3",4994434,16.3972356282215,73.4907515020191,"Europe"
"Finland",2003,"Pulp for paper","tonnes",11948000,39.2265011983322,73.4907515020191,"Europe"
"Finland",2017,"Roundwood","m3",63279358,207.752578876523,73.5710299090581,"Europe"
"Finland",2004,"Roundwood","m3",54398265,178.595045799271,73.4238944154437,"Europe"
"Finland",2004,"Wood pulp","tonnes",12614000,41.4130470468499,73.4238944154437,"Europe"
"Finland",2004,"Wood fuel","m3",5117407,16.800968515053,73.4238944154437,"Europe"
"Finland",2005,"Pulp for paper","tonnes",11134000,36.5540562723661,73.3570373288683,"Europe"
"Finland",2005,"Roundwood","m3",52250182,171.542670475065,73.3570373288683,"Europe"
"Finland",2005,"Wood fuel","m3",5134197,16.8560917955284,73.3570373288683,"Europe"
"Finland",2005,"Wood pulp","tonnes",11134000,36.5540562723661,73.3570373288683,"Europe"
"Finland",2006,"Pulp for paper","tonnes",13115000,43.0578810860501,73.2901802422929,"Europe"
"Finland",2006,"Wood pulp","tonnes",13115000,43.0578810860501,73.2901802422929,"Europe"
"Finland",2006,"Wood fuel","m3",5290309,17.368623395384,73.2901802422929,"Europe"
"Finland",2006,"Roundwood","m3",50811617,166.819715026757,73.2901802422929,"Europe"
"Finland",2007,"Pulp for paper","tonnes",12856000,42.2075577005154,73.2233231557175,"Europe"
"Finland",2017,"Wood fuel","m3",7949091,26.0976755638727,73.5710299090581,"Europe"
"Finland",1997,"Wood pulp","tonnes",11181000,36.7083620604747,73.1296070127056,"Europe"
"Finland",1997,"Pulp for paper","tonnes",11089000,36.4063166880068,73.1296070127056,"Europe"
"Finland",1998,"Wood pulp","tonnes",11447000,37.5816671591319,73.3168455957188,"Europe"
"Finland",1998,"Pulp for paper","tonnes",11355000,37.279621786664,73.3168455957188,"Europe"
"Finland",1998,"Roundwood","m3",53659980,176.171180931744,73.3168455957188,"Europe"
"Finland",1998,"Wood fuel","m3",4119117,13.5234807446075,73.3168455957188,"Europe"
"Finland",1999,"Wood pulp","tonnes",11669000,38.3105157753045,73.5040841787321,"Europe"
"Finland",1999,"Pulp for paper","tonnes",11579000,38.0150366065859,73.5040841787321,"Europe"
"Finland",1999,"Roundwood","m3",53637000,176.095735250665,73.5040841787321,"Europe"
"Finland",1999,"Wood fuel","m3",4044000,13.2768639810893,73.5040841787321,"Europe"
"Finland",2000,"Roundwood","m3",54261855,178.14719787255,73.6913227617453,"Europe"
"Finland",2010,"Wood pulp","tonnes",10508000,34.4988344988345,73.0227518959913,"Europe"
"Finland",2018,"Pulp for paper","tonnes",11660000,38.2809678584326,73.5710299090581,"Europe"
"Finland",2018,"Wood pulp","tonnes",12060000,39.5942086082931,73.5710299090581,"Europe"
"Finland",2018,"Wood fuel","m3",7758731,25.4727042910141,73.5710299090581,"Europe"
"Finland",2018,"Roundwood","m3",68289165,224.200285629863,73.5710299090581,"Europe"
"Finland",2016,"Wood pulp","tonnes",10920000,35.8514724711908,73.5710299090581,"Europe"
"Finland",2016,"Wood fuel","m3",7107138,23.3334580912046,73.5710299090581,"Europe"
"Finland",2019,"Wood pulp","tonnes",11600000,38.0839817459536,73.5710299090581,"Europe"
"Finland",2002,"Wood fuel","m3",4859566,15.9544502445911,73.5576085885945,"Europe"
"Finland",2017,"Wood pulp","tonnes",11098000,36.4358646048787,73.5710299090581,"Europe"
"Finland",2009,"Roundwood","m3",42157800,138.408352211169,73.0896089825667,"Europe"
"Finland",2016,"Pulp for paper","tonnes",10520000,34.5382317213303,73.5710299090581,"Europe"
"Finland",2017,"Pulp for paper","tonnes",10683000,35.0733773268985,73.5710299090581,"Europe"
"Finland",2016,"Roundwood","m3",61433874,201.693666896484,73.5710299090581,"Europe"
"Finland",2010,"Roundwood","m3",52124600,171.130371975442,73.0227518959913,"Europe"
"Finland",2009,"Pulp for paper","tonnes",8815000,28.9405430250501,73.0896089825667,"Europe"
"Finland",2009,"Wood pulp","tonnes",8815000,28.9405430250501,73.0896089825667,"Europe"
"Finland",2009,"Wood fuel","m3",6006600,19.7202797202797,73.0896089825667,"Europe"
"Finland",2008,"Pulp for paper","tonnes",11624000,38.1627761909452,73.1564660691421,"Europe"
"France",2013,"Wood fuel","m3",27837000,50.8377072352922,30.4423576336003,"Europe"
"France",2020,"Pulp for paper","tonnes",1611000,2.94211108797844,31.5085304785177,"Europe"
"France",1990,"Roundwood","m3",68128000,124.419704656608,26.3639451682537,"Europe"
"France",1990,"Wood fuel","m3",36929000,67.4420983041314,26.3639451682537,"Europe"
"France",1991,"Wood fuel","m3",38503000,70.3166376290712,26.5195428496291,"Europe"
"France",1991,"Roundwood","m3",68821000,125.685305515682,26.5195428496291,"Europe"
"France",1991,"Wood pulp","tonnes",2434000,4.44512624962105,26.5195428496291,"Europe"
"France",1990,"Pulp for paper","tonnes",2418000,4.41590602776652,26.3639451682537,"Europe"
"France",2013,"Roundwood","m3",52288174,95.4920027905312,30.4423576336003,"Europe"
"France",1997,"Pulp for paper","tonnes",2832000,5.17197926825259,27.4531289378815,"Europe"
"France",2014,"Wood pulp","tonnes",1651000,3.01516164261477,30.5946680400171,"Europe"
"France",1991,"Pulp for paper","tonnes",2453000,4.47982526307331,26.5195428496291,"Europe"
"France",1994,"Pulp for paper","tonnes",2788000,5.09162365815262,26.9863358937553,"Europe"
"France",1994,"Wood fuel","m3",36397000,66.4705259274681,26.9863358937553,"Europe"
"France",1995,"Roundwood","m3",65772000,120.117026988527,27.1419335751307,"Europe"
"France",1994,"Wood pulp","tonnes",2791000,5.09710244975035,26.9863358937553,"Europe"
"France",2012,"Wood pulp","tonnes",1815728,3.31599843671813,30.2900472271836,"Europe"
"France",2012,"Wood fuel","m3",24924000,45.517800593901,30.2900472271836,"Europe"
"France",2012,"Roundwood","m3",49869180,91.074281456482,30.2900472271836,"Europe"
"France",2013,"Wood pulp","tonnes",1699346,3.10345419547598,30.4423576336003,"Europe"
"France",2013,"Pulp for paper","tonnes",1653051,3.01890730980375,30.4423576336003,"Europe"
"France",1990,"Wood pulp","tonnes",2399000,4.38120701431426,26.3639451682537,"Europe"
"France",2010,"Roundwood","m3",56058900,102.378343432573,29.9854264143501,"Europe"
"France",2010,"Wood fuel","m3",26756000,48.8635159962452,29.9854264143501,"Europe"
"France",2010,"Pulp for paper","tonnes",1827941,3.33830259731247,29.9854264143501,"Europe"
"France",2010,"Wood pulp","tonnes",1832466,3.34656644130571,29.9854264143501,"Europe"
"France",2011,"Pulp for paper","tonnes",1832772,3.34712527804867,30.1377368207668,"Europe"
"France",2011,"Roundwood","m3",50654152,92.5078474558318,30.1377368207668,"Europe"
"France",2011,"Wood fuel","m3",22267000,40.6654175021824,30.1377368207668,"Europe"
"France",2011,"Wood pulp","tonnes",1837423,3.35561923128901,30.1377368207668,"Europe"
"France",2012,"Pulp for paper","tonnes",1772740,3.23749100565046,30.2900472271836,"Europe"
"France",1992,"Pulp for paper","tonnes",2747000,5.01674683965038,26.6751405310045,"Europe"
